Static PTQ Fused CPU,resnet50,98.91,11.85,11.83,0.7,8.36,23.65,1,64,CPU3,,resnet50_q_fused_scr2.pth,MinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_symmetric per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,313.0,1.0,1.0,7.0,0.0,1.0,1020.0,7.0,6.0,1.0,1.0,15.0,206.0,11.0,0.0,1.0,0.0,2.0,302.0
Static PTQ Fused CPU,resnet18,95.69,4.45,4.43,0.45,21.62,11.22,1,64,CPU3,,resnet18_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_affine,False False,68.0,11.0,2.0,8.0,0.0,0.0,318.0,2.0,1.0,1.0,0.0,38.0,971.0,7.0,18.0,0.0,79.0,3.0,125.0,27.0,0.0,17.0,0.0,0.0,288.0
Static PTQ Fused CPU,resnet34,98.65,7.87,7.82,0.55,12.61,21.36,1,64,CPU3,,resnet34_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_affine,False False,87.0,0.0,0.0,2.0,0.0,0.0,313.0,1.0,1.0,7.0,0.0,2.0,1022.0,6.0,4.0,0.0,2.0,27.0,193.0,12.0,0.0,2.0,0.0,1.0,302.0
Static PTQ Fused CPU,resnet50,99.13,11.88,11.82,0.68,8.39,23.65,1,64,CPU3,,resnet50_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_affine,False False,89.0,0.0,0.0,0.0,0.0,0.0,317.0,2.0,0.0,3.0,0.0,1.0,1022.0,6.0,5.0,1.0,2.0,14.0,212.0,5.0,0.0,1.0,1.0,2.0,301.0
Static PTQ Fused CPU,resnet18,97.36,4.39,4.37,0.39,22.28,11.22,1,64,CPU3,,resnet18_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_symmetric per_tensor_affine,False False,80.0,2.0,2.0,5.0,0.0,0.0,318.0,2.0,1.0,1.0,0.0,13.0,996.0,9.0,16.0,0.0,34.0,8.0,161.0,31.0,0.0,6.0,0.0,1.0,298.0
Static PTQ Fused CPU,resnet34,98.79,7.39,7.35,0.58,13.43,21.36,1,64,CPU3,,resnet34_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_symmetric per_tensor_affine,False False,88.0,0.0,0.0,1.0,0.0,0.0,313.0,1.0,1.0,7.0,0.0,1.0,1022.0,7.0,4.0,0.0,2.0,24.0,200.0,8.0,0.0,1.0,0.0,3.0,301.0
Static PTQ Fused CPU,resnet50,99.09,11.4,11.36,0.75,8.73,23.65,1,64,CPU3,,resnet50_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_symmetric per_tensor_affine,False False,89.0,0.0,0.0,0.0,0.0,0.0,319.0,1.0,0.0,2.0,0.0,1.0,1022.0,6.0,5.0,1.0,3.0,16.0,209.0,5.0,0.0,2.0,1.0,2.0,300.0
Static PTQ Fused CPU,resnet18,99.11,4.47,4.46,0.39,22.21,11.22,1,64,CPU3,,resnet18_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,0.0,1.0,0.0,3.0,1018.0,10.0,3.0,1.0,2.0,13.0,215.0,3.0,0.0,3.0,0.0,4.0,298.0
Static PTQ Fused CPU,resnet34,99.11,7.77,7.74,0.58,12.81,21.36,1,64,CPU3,,resnet34_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,316.0,1.0,1.0,4.0,0.0,1.0,1024.0,7.0,2.0,0.0,2.0,15.0,212.0,5.0,0.0,1.0,2.0,3.0,299.0
Static PTQ Fused CPU,resnet50,98.83,11.41,11.36,0.75,8.7,23.65,1,64,CPU3,,resnet50_q_fused_scr2.pth,MovingAverageMinMaxObserver MovingAverageMinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,312.0,1.0,1.0,8.0,0.0,0.0,1013.0,13.0,8.0,1.0,1.0,10.0,210.0,12.0,0.0,1.0,0.0,2.0,302.0
